"id","name","city","state","zip","holeCount","rating","latitude","longitude"
"lake-preston-park","Lake Preston Park","Lake Preston ","South Dakota","57249",9,,44.3597031,-97.37020109999999
"larson-park","Larson Park","Brookings ","South Dakota","57006",20,2,44.3044427,-96.76512489999999
"left-tailrace-disc-golf-course","Left Tailrace Disc Golf Course","Fort Thompson ","South Dakota","57339",9,,44.0410281,-99.44083239999999
"melgaard-park","Melgaard Park","Aberdeen ","South Dakota","57401",9,,45.44704979999999,-98.4777211
"memorial-park-6","Memorial Park","Huron ","South Dakota","57350",9,,44.367863,-98.19532760000001
"oahe-downstream-powerhouse","Oahe Downstream Powerhouse","Fort Pierre ","South Dakota","57532",18,4,44.4381759,-100.3890818
"oakwood-lakes-state-park-disc-golf-course","Oakwood Lakes State Park Disc Golf Course","Bruce ","South Dakota","57220",9,3,44.4560958,-96.9977321
"omaha-park-disc-golf-course","Omaha Park Disc Golf Course","Rapid City ","South Dakota","57702",9,,44.0704752,-103.2670693
"pageant-hill","Pageant Hill","Custer ","South Dakota","57730",18,4,43.7636426,-103.5918746
"pierson-ranch-disc-golf-course","Pierson Ranch State Rec. Area Disc Golf Course","Yankton ","South Dakota","57078",9,3,42.8731891,-97.4854752
"pioneer-park-2","Pioneer Park","Brandon ","South Dakota","57005",9,,43.5972304,-96.5643266
"pollock-sports-complex","Pollock Sports Complex","Pollock ","South Dakota","57648",9,,45.9013832,-100.2884568
"presentation-college-disc-golf-course","Presentation College Disc Golf Course","Aberdeen ","South Dakota","57401",9,,45.4831267,-98.4909356
"presho-disc-golf-course","Presho Disc Golf Course","Presho ","South Dakota","57568",9,,43.9056926,-100.0603849
"pribyl-park-dgc","Pribyl Park Disc Golf Course"," Milbank ","South Dakota","57252",9,,45.20851570000001,-96.6347436
"randall-creek-disc-golf-course","Randall Creek Disc Golf Course","Pickstown ","South Dakota","57367",9,,43.0516447,-98.5539886
"redfield-city-park","Redfield City Park","Redfield  ","South Dakota","57469",9,,44.8800152,-98.5230467
"richmond-lake","Richmond Lake State Rec. Area","Aberdeen ","South Dakota","57401",18,3,45.540302,-98.61656409999999
"river-run-hideout","River Run Hideout","Yankton ","South Dakota","57078",18,,42.8681806,-97.3917551
"riverfront-disc-golf-course","Riverfront Disc Golf Course","Mobridge ","South Dakota","57601",18,,45.5413862,-100.4494752
"riverside-park-disc-golf-course-4","Riverside Park Disc Golf Course","Yankton ","South Dakota","57078",9,,42.8665786,-97.3876411
"roy-lake-disc-golf-course","Roy Lake Disc Golf Course","Lake City ","South Dakota","57247",9,,45.7096731,-97.4485701
"screamin-eagle-disc-golf-course","Screamin' Eagle Disc Golf Course","Irene ","South Dakota","57037",9,,43.0834535,-97.1570149
"sdsu-disc-golf-course","SDSU Disc Golf Course","Brookings ","South Dakota","57006",9,,44.3181123,-96.774053
"south-park-1","South Park","Platte ","South Dakota","57369",9,,43.3810445,-98.84330650000001
"southeast-tech-disc-golf-course","Southeast Tech Disc Golf Course","Sioux Falls ","South Dakota","57107",9,,43.5704512,-96.7794356
"spearfish-canyon-disc-golf-course","Spearfish Canyon Disc Golf Course","Spearfish ","South Dakota","57783",27,4,44.4747089,-103.8511942
"spencer-park-0","Spencer Park","Sioux Falls ","South Dakota","57105",9,,43.51171679999999,-96.71795949999999
"steamboat-park","Steamboat Park","Pierre ","South Dakota","57501",18,3,44.3696804,-100.3641762
"sturgis-disc-golf-course","Sturgis Disc Golf Course","Sturgis ","South Dakota","57785",9,,44.3953966,-103.5864491
"tomar-park","Tomar Park","Sioux Falls ","South Dakota","57104",9,,43.5090793,-96.7258318
"tornado-alley-disc-golf-course","Tornado Alley Disc Golf Course","Centerville ","South Dakota","57014",9,,43.119816,-96.9551356
"turtle-creek-disc-golf-course","Turtle Creek Disc Golf Course","Hartford ","South Dakota","57033",9,,43.6204799,-96.94141429999999
"tuthill-park","Tuthill Park","Sioux Falls ","South Dakota","57103",18,3,43.5131455,-96.7089317
"tyndall-city-park-disc-golf-course","Tyndall City Park Disc Golf Course","Tyndall ","South Dakota","57066",9,,42.9933296,-97.8628464
"volga-city-park-disc-golf-course","Volga City Park Disc Golf Course","Volga ","South Dakota","57071",9,,44.323058,-96.929398
"wagner-disc-golf-course","Wagner Disc Golf Course","Wagner ","South Dakota","57380",9,,43.08068069999999,-98.31275079999999
"watchdog-disc-golf-course","Watchdog Disc Golf Course","Beresford ","South Dakota","57004",9,,43.119816,-96.9551356
"watertown-slumberland-disc-golf-course","Watertown Slumberland Disc Golf Course","Watertown ","South Dakota","57201",18,,44.911477,-97.1264535
"winner-disc-golf-course","Winner Disc Golf Course","Winner ","South Dakota","57580",6,,43.3737472,-99.86815329999999
"worthing-disc-golf-course","Worthing Disc Golf Course","Worthing ","South Dakota","57077",9,,43.5090793,-96.7258318
"arlington-sports-plex"," S.Y. Wilson Arlington Sports Complex","Arlington ","Tennessee","38002",18,,35.2769212,-89.684559
"9-top-pumpkin-patch","9 On Top at the Pumpkin Patch","Signal Mountain ","Tennessee","37377",9,,35.1535167,-85.31824619999999
"admiral-farragut-park","Admiral Farragut Park","Knoxville ","Tennessee","37922",9,3,35.8529955,-84.0875416
"airport-park-disc-golf-course","Airport Park Disc Golf Course","Clarksville ","Tennessee","37042",9,2,36.6269624,-87.4206574
"american-legion-disc-golf-course","American Legion Disc Golf Course - Post 13","Maryvile ","Tennessee","37803",9,,35.75304029999999,-83.9265899
"arrow-lake-foundation-disc-golf-course","Arrow Lake Foundation Disc Golf Course","Mt Pleasant ","Tennessee","38474",9,,35.4984648,-87.1840819
"athens-regional-park-disc-golf-course","Athens Regional Park Disc Golf Course","Athens ","Tennessee","37303",18,3,35.4568449,-84.6407942
"baggenstoss-farms","Baggenstoss Farms","Tracy City ","Tennessee","37387",9,,35.30328009999999,-85.7708188
"barfield-crescent-park","Barfield Crescent Park","Murfreesboro ","Tennessee","37130",18,3,35.7864378,-86.41612429999999
"big-cypress-tree-dgc","Big Cypress Tree Disc Golf","Greenfield ","Tennessee","38230",12,,36.2023487,-88.889877
"borden-park","Borden Park - Eagle's Nest Rotary Disc Golf Course","Kingsport ","Tennessee","37664",18,3,36.5332771,-82.5409038
"broken-still","Broken Still","Lyles ","Tennessee","37098",20,,35.9254302,-87.334433
"bud-hill-original","Bud Hill - Original","Memphis ","Tennessee","38127",18,,35.232408,-90.06291999999999
"bud-hill-ridge","Bud Hill - Ridge","Memphis ","Tennessee","38127",18,,35.232408,-90.06291999999999
"burde-ridge","Burde Ridge","Woodbury ","Tennessee","37190",22,5,35.855932,-86.0362339
"burns-park","Burns Park","Kingston Springs ","Tennessee","37082",9,4,36.1021684,-87.108407
"camp-jordan-disc-golf-course","Camp Jordan Disc Golf Course","East Ridge ","Tennessee","37412",19,4,34.9994326,-85.2010416
"cane-creek-park","Cane Creek Park","Cookeville ","Tennessee","38501",18,5,36.1630711,-85.5381855
"cane-ridge-short-course","Cane Ridge - Short Course","Antioch ","Tennessee","37013",18,,35.9911446,-86.6230693
"cane-ridge-advanced-disc-golf-course","Cane Ridge Advanced Disc Golf Course","Antioch ","Tennessee","37013",18,4,35.9911446,-86.6230693
"carson-newman-college-disc-golf-course","Carson-Newman College Disc Golf Course","Jefferson City ","Tennessee","37760",9,2,36.122362,-83.490358
"carver-rec-center-disc-golf-course","Carver Rec Center Disc Golf Course","Chattanooga ","Tennessee","37404",9,3,35.043735,-85.270879
"cedar-hill-park","Cedar Hill Park","Nashville ","Tennessee","37115",21,4,36.27177289999999,-86.74812709999999
"cedars-lebanon-state-park","Cedars of Lebanon State Park","Lebanon ","Tennessee","37087",20,3,36.0831487,-86.3191532
"central-united-methodist-church","Central United Methodist Church","Lenoir City ","Tennessee","37771",9,,35.8378818,-84.2922722
"chambliss-childrens-disc-golf-course","Chambliss Children's Disc Golf Course","Chattanooga ","Tennessee","37411",9,,35.028504,-85.24288
"cherokee-park-disc-golf-course","Cherokee Park Disc Golf Course","Morristown ","Tennessee","37814",18,,36.2591634,-83.2762813
"church-hill-disc-golf-course","Church On The Hill Disc Golf Course","Algood ","Tennessee","38506",9,,36.205129,-85.4563328
"columbia-state-disc-golf-course","Columbia State Disc Golf Course","Columbia ","Tennessee","38401",9,,35.61637839999999,-87.0998008
"common-ground-disc-golf-course","Common Ground Disc Golf Course","Murfreesboro ","Tennessee","37128",9,,35.781309,-86.41329979999999
"cottonwood-disc-golf-course","Cottonwood Disc Golf Course","Franklin ","Tennessee","37069",9,,35.9756374,-86.90599379999999
"crockett-park","Crockett Park","Brentwood ","Tennessee","37027",18,3,35.982029,-86.7714225
"crump-city-park","Crump City Park","Crump ","Tennessee","38327",18,,35.2219009,-88.3220138
"dallas-island-dgc","Dallas Island Disc Golf Course","Hixson ","Tennessee","37343",18,,35.1888234,-85.1357355
"dandridge-school-disc-golf","Dandridge School Disc Golf","Dandridge ","Tennessee","37725",9,3,36.0317433,-83.4271124
"decatur-city-park","Decatur City Park","Decatur ","Tennessee","37322",9,3,35.518468,-84.78598579999999
"dickson-disc-golf-course","Dickson Disc Golf Course","Dickson ","Tennessee","37055",18,4,36.0944473,-87.41137180000001
"doe-river-gorge-disc-golf-course","Doe River Gorge Disc Golf Course","Hampton ","Tennessee","37658",9,,36.267194,-82.17338500000001
"don-davidson-disc-golf-course","Don Davidson Disc Golf Course","Fayetteville ","Tennessee","37334",9,,35.1494555,-86.5969531
"east-brainerd-church-christ","East Brainerd Church of Christ","Chattanooga ","Tennessee","37421",10,3,35.0114947,-85.1540938
"east-tennessee-state-university-disc-golf-course","East Tennessee State University Disc Golf Course","Johnson City ","Tennessee","37604",9,4,36.298575,-82.2906752
"edmund-orgil","Edmund Orgil","Millington ","Tennessee","38053",20,,35.375312,-89.8352852
"eiffel-tower-park","Eiffel Tower Park","Paris ","Tennessee","38242",18,2,36.2869628,-88.301529
"ethan-page-park-disc-golf-course","Ethan Page Park Disc Golf Course","Mt. Juliet ","Tennessee","37122",18,,36.2004451,-86.5057844
"fairfield-disc-golf-course","Fairfield Disc Golf Course","Centerville ","Tennessee","37033",9,,36.0938423,-87.4140823
"fellowship-bible-church-disc-golf-course","Fellowship Bible Church Disc Golf Course","Brentwood ","Tennessee","37027",9,3,35.9943813,-86.80740139999999
"gene-record-park","Gene Record Park","Henderson ","Tennessee","38340",9,,35.4480398,-88.6576372
"grace-park-disc-golf-course","Grace Park Disc Golf Course","White House ","Tennessee","37188",9,,36.4750657,-86.6664445
"grove-creek-run-graham-park","Grove Creek Run at Graham Park","Union City ","Tennessee","38261",18,,36.4203268,-89.0286862
"h-v-griffin-park","H. V. Griffin Park","Shelbyville ","Tennessee","37160",18,3,35.5032135,-86.44087139999999
"harmon-hills","Harmon Hills","Fall Branch ","Tennessee","37656",27,4,36.3514736,-82.647927
"harrison-road-disc-golf","Harrison Road Disc Golf","Martin ","Tennessee","38237",18,4,36.3425793,-88.8519877
"henry-horton-state-park","Henry Horton State Park","Chapel Hill ","Tennessee","37091",18,3,35.5879705,-86.69938669999999
"hop-springs-beer-park","Hop Springs Beer Park","Murfreesboro ","Tennessee","37127",18,,35.8234954,-86.2657782
"huggins-park","Huggins Park","Gleason ","Tennessee","38229",9,,36.213426,-88.6171985
"inskip-pool-youth-disc-golf-course","Inskip Pool Youth Disc Golf Course","Knoxville ","Tennessee","37918",9,3,36.0082155,-83.9527724
"john-knox-center-disc-golf-course","John Knox Center Disc Golf Course","Ten Mile ","Tennessee","37880",9,,35.7823257,-84.6539535
"johnson-road-park","Johnson Road Park","Germantown ","Tennessee","38139",18,4,35.06919329999999,-89.7458709
"johnson-university-disc-golf-course","Johnson University Disc Golf Course","Knoxville ","Tennessee","37998",9,,35.936694,-83.749959
"johnston-woods-retreat","Johnston Woods Retreat","McDonald ","Tennessee","37353",9,,35.1339629,-84.94411079999999
"jones-family-bark-park-mini-disc-golf","Jones Family Bark Park Mini Disc Golf","Mount Juliet ","Tennessee","37122",9,,36.1928312,-86.5154196
"king-college","King University","Bristol ","Tennessee","37620",9,3,36.5869972,-82.15945119999999
"kiwanis-disc-golf-persimmon-ridge-park","Kiwanis Disc Golf at Persimmon Ridge Park","Jonesborough ","Tennessee","37659",18,3,36.2887145,-82.5020077
"lake-benson-disc-golf-course","Lake Benson Disc Golf Course","Bon Aqua ","Tennessee","37025",9,,35.9376316,-87.2727867
"lakeview-indian-creek-camp","Lakeview at Indian Creek Camp","Liberty ","Tennessee","37095",18,4,36.04789,-85.85738979999999
"laurel-run","Laurel Run","Church Hill ","Tennessee","37642",9,,36.497877,-82.6818237
"lewisburg-disc-golf-course","Lewisburg Disc Golf Course","Lewisburg ","Tennessee","37091",18,,35.4412629,-86.75459339999999
"lexington-disc-golf-course","Lexington Disc Golf Course","Lexington ","Tennessee","38351",9,,35.6361541,-88.3520278
"liberty-park-0","Liberty Park","Franklin ","Tennessee","37067",10,3,35.9296185,-86.8000173
"lincoln-memorial-university","Lincoln Memorial University","Harrogate ","Tennessee","37752",3,,36.576972,-83.66076009999999
"loretto-disc-golf-park","Loretto Disc Golf Park","Loretto ","Tennessee","38469",18,5,35.0827147,-87.42805229999999
"loudon-disc-golf-park","Loudon Municipal Park","Loudon ","Tennessee","37774",18,2,35.7303058,-84.3770089
"maryville-college-woods","Maryville College Woods","Maryville ","Tennessee","37804",9,,35.7514166,-83.96416339999999
"mckenzie-city-park-disc-golf-course","McKenzie City Park Disc Golf Course","McKenzie ","Tennessee","38201",18,,36.1501318,-88.5180769
"mcneil-park-disc-golf-course","McNeil Park Disc Golf Course","Paris ","Tennessee","38242",9,4,36.2960548,-88.34694669999999
"meeman-shelby-state-park","Meeman-Shelby State Park","Millington/Memphis ","Tennessee","38053",36,4,35.333476,-90.059806
"milan-disc-golf-course","Milan Disc Golf Course","Milan ","Tennessee","38358",18,5,35.9321022,-88.7281417
"milligan-college-dgc","Milligan College Disc Golf Course","Johnson City ","Tennessee","37682",9,3,36.3011675,-82.2910856
"mills-park-disc-golf-course","Mills Park Disc Golf Course","Gatlinburg ","Tennessee","37738",9,3,35.7396332,-83.4475934
"morningside-park","Morningside Park","Knoxville ","Tennessee","37915",18,4,35.9688996,-83.9041104
"morristown-kiwanis-disc-golf-course","Morristown Kiwanis Disc Golf Course at Wayne Hansard Park","Morristown ","Tennessee","37813",18,4,36.1656039,-83.3790988
"mundy-park-0","Mundy Park","Mt Juliet ","Tennessee","37122",9,2,36.173502,-86.48003829999999
"muse-park","Muse Park","Jackson ","Tennessee","38301",18,,35.6487811,-88.8082896
"nancy-lane-park","Nancy Lane Park","Atoka ","Tennessee","38058",18,,35.4387624,-89.7820576
"naval-hill-disc-golf-course","Naval Hill Disc Golf Course","Nashville ","Tennessee","37206",19,2,36.17075860000001,-86.73472579999999
"newport-park","Newport Park","Newport ","Tennessee","37821",9,,35.9789808,-83.1863982
"ogg-wood","Oggwood Private Disc Golf Course","Cedar Hill ","Tennessee","37032",18,5,36.566256,-86.93458199999999
"orc-disc-golf-course","ORC Disc Golf Course","Ocoee ","Tennessee","37361",9,,35.1222972,-84.71882719999999
"panther-creek-state-park-dgc","Panther Creek State Park Disc Golf Course","Morristown ","Tennessee","37814",18,5,36.2133504,-83.4068471
"paris-landing-koa","Paris Landing KOA Campground","Buchanan ","Tennessee","38222",9,,36.4139207,-88.1318496
"pellissippi-state-community-college","Pellissippi State Community College","Knoxville ","Tennessee","37932",9,,35.9476203,-84.1670989
"pepper-branch-park","Pepper Branch Park","McMinnville ","Tennessee","37110",9,4,35.673312,-85.7778178
"pickwick-landing-disc-golf-course","Pickwick Landing Disc Golf Course","Counce ","Tennessee","38326",9,,35.0511295,-88.2439641
"pickwick-plantation","Pickwick Plantation","Pickwick Landing Dam ","Tennessee","38326",18,4,35.0067024,-88.23840330000002
"pleasant-run-creek-park","Pleasant Run Creek Park","Bolivar ","Tennessee","38008",9,,35.2561937,-88.9878389
"plum-creek-park","Plumb Creek Park","Knoxville ","Tennessee","37932",9,2,35.9421399,-84.127845
"portland-park-disc-golf-course","Portland Park Disc Golf Course","Chattanooga ","Tennessee","37405",9,2,35.1041432,-85.33301949999999
